     0	     50770	the	0
     1	     45020	<unk>	0
     2	     42068	</s>	0
     3	     32481	N	0
     4	     24400	of	0
     5	     23638	to	0
     6	     21196	a	1
     7	     18000	in	1
     8	     17474	and	1
     9	     9784	's	1
     10	     8931	that	1
     11	     8927	for	1
     12	     7541	$	1
     13	     7337	is	1
     14	     6112	it	1
     15	     6027	said	1
     16	     5650	on	1
     17	     4915	by	1
     18	     4894	at	2
     19	     4833	as	2
     20	     4724	from	2
     21	     4627	million	2
     22	     4585	with	2
     23	     4326	mr.	2
     24	     4073	was	2
     25	     3923	be	2
     26	     3914	are	2
     27	     3846	its	2
     28	     3632	he	2
     29	     3541	but	2
     30	     3494	has	2
     31	     3477	an	2
     32	     3388	n't	2
     33	     3270	will	2
     34	     3245	have	2
     35	     2793	new	2
     36	     2704	or	3
     37	     2680	company	3
     38	     2562	they	3
     39	     2438	this	3
     40	     2379	year	3
     41	     2362	which	3
     42	     2308	would	3
     43	     2220	about	3
     44	     2092	says	3
     45	     2065	more	3
     46	     2009	were	3
     47	     2005	market	3
     48	     1881	billion	3
     49	     1852	his	3
     50	     1850	had	3
     51	     1838	their	3
     52	     1785	up	3
     53	     1774	u.s.	3
     54	     1764	one	3
     55	     1731	than	3
     56	     1695	who	3
     57	     1668	some	3
     58	     1667	been	3
     59	     1617	also	3
     60	     1611	stock	3
     61	     1566	other	3
     62	     1511	share	4
     63	     1451	not	4
     64	     1397	we	4
     65	     1288	corp.	4
     66	     1281	if	4
     67	     1272	when	4
     68	     1262	i	4
     69	     1255	last	4
     70	     1246	president	4
     71	     1246	shares	4
     72	     1241	years	4
     73	     1227	all	4
     74	     1189	first	4
     75	     1184	two	4
     76	     1159	because	4
     77	     1159	trading	4
     78	     1137	after	4
     79	     1136	could	4
     80	     1132	inc.	4
     81	     1126	sales	4
     82	     1069	&	4
     83	     1068	there	4
     84	     1060	out	4
     85	     1031	business	4
     86	     1028	only	4
     87	     1011	do	4
     88	     1010	such	4
     89	     996	can	4
     90	     981	most	4
     91	     961	york	4
     92	     961	into	4
     93	     954	may	4
     94	     952	over	4
     95	     939	co.	4
     96	     928	group	4
     97	     922	many	5
     98	     885	government	5
     99	     875	now	5
     100	     872	federal	5
     101	     870	companies	5
     102	     861	no	5
     103	     847	time	5
     104	     846	bank	5
     105	     844	so	5
     106	     827	any	5
     107	     826	cents	5
     108	     794	people	5
     109	     791	quarter	5
     110	     790	you	5
     111	     786	exchange	5
     112	     785	prices	5
     113	     773	even	5
     114	     772	what	5
     115	     767	price	5
     116	     761	investors	5
     117	     755	say	5
     118	     747	down	5
     119	     747	rose	5
     120	     740	while	5
     121	     726	much	5
     122	     722	yesterday	5
     123	     720	week	5
     124	     719	under	5
     125	     714	securities	5
     126	     710	months	5
     127	     699	them	5
     128	     691	bonds	5
     129	     688	big	5
     130	     682	next	5
     131	     679	interest	5
     132	     665	three	5
     133	     652	earlier	5
     134	     651	'	5
     135	     651	net	5
     136	     647	earnings	5
     137	     646	make	5
     138	     646	major	5
     139	     644	state	6
     140	     636	american	6
     141	     635	financial	6
     142	     635	chairman	6
     143	     627	did	6
     144	     617	these	6
     145	     614	investment	6
     146	     612	board	6
     147	     611	still	6
     148	     611	through	6
     149	     609	stocks	6
     150	     606	those	6
     151	     605	just	6
     152	     605	chief	6
     153	     602	industry	6
     154	     601	executive	6
     155	     595	since	6
     156	     588	program	6
     157	     585	before	6
     158	     579	rate	6
     159	     577	made	6
     160	     574	officials	6
     161	     569	money	6
     162	     568	national	6
     163	     553	she	6
     164	     551	house	6
     165	     551	analysts	6
     166	     550	like	6
     167	     547	unit	6
     168	     546	month	6
     169	     545	expected	6
     170	     545	off	6
     171	     533	days	6
     172	     532	rates	6
     173	     527	japanese	6
     174	     526	against	6
     175	     525	plan	6
     176	     525	does	6
     177	     524	profit	6
     178	     509	between	6
     179	     506	both	6
     180	     498	capital	6
     181	     493	recent	6
     182	     492	sell	6
     183	     492	income	6
     184	     492	buy	6
     185	     489	issue	6
     186	     484	revenue	6
     187	     482	get	7
     188	     482	general	7
     189	     481	products	7
     190	     480	markets	7
     191	     479	firm	7
     192	     476	back	7
     193	     475	funds	7
     194	     471	own	7
     195	     468	ago	7
     196	     467	international	7
     197	     467	average	7
     198	     463	during	7
     199	     462	well	7
     200	     462	her	7
     201	     461	part	7
     202	     459	japan	7
     203	     459	fell	7
     204	     457	should	7
     205	     457	another	7
     206	     453	higher	7
     207	     452	debt	7
     208	     448	offer	7
     209	     448	take	7
     210	     445	including	7
     211	     444	among	7
     212	     444	court	7
     213	     443	being	7
     214	     442	according	7
     215	     442	each	7
     216	     440	index	7
     217	     437	tax	7
     218	     431	trade	7
     219	     431	world	7
     220	     430	reported	7
     221	     426	work	7
     222	     424	operations	7
     223	     422	then	7
     224	     420	past	7
     225	     420	computer	7
     226	     419	sale	7
     227	     416	however	7
     228	     416	way	7
     229	     416	our	7
     230	     413	lower	7
     231	     412	plans	7
     232	     412	vice	7
     233	     410	economic	7
     234	     409	yield	7
     235	     409	end	7
     236	     409	department	7
     237	     406	report	7
     238	     402	sold	7
     239	     401	insurance	7
     240	     400	growth	7
     241	     400	high	7
     242	     399	how	8
     243	     397	increase	8
     244	     397	foreign	8
     245	     396	less	8
     246	     395	common	8
     247	     394	banks	8
     248	     394	several	8
     249	     394	closed	8
     250	     391	issues	8
     251	     386	where	8
     252	     385	loss	8
     253	     385	very	8
     254	     384	pay	8
     255	     384	yen	8
     256	     383	bush	8
     257	     381	bid	8
     258	     378	five	8
     259	     377	due	8
     260	     376	few	8
     261	     376	bill	8
     262	     372	used	8
     263	     372	good	8
     264	     371	current	8
     265	     370	management	8
     266	     369	early	8
     267	     368	cash	8
     268	     366	use	8
     269	     366	oil	8
     270	     365	costs	8
     271	     364	bond	8
     272	     363	day	8
     273	     360	public	8
     274	     360	system	8
     275	     359	're	8
     276	     359	third	8
     277	     359	director	8
     278	     358	might	8
     279	     358	traders	8
     280	     358	law	8
     281	     357	treasury	8
     282	     356	friday	8
     283	     352	added	8
     284	     352	office	8
     285	     351	city	8
     286	     350	congress	8
     287	     347	futures	8
     288	     347	concern	8
     289	     344	far	8
     290	     344	officer	8
     291	     343	late	8
     292	     342	already	8
     293	     342	fund	8
     294	     341	number	8
     295	     341	california	8
     296	     341	least	8
     297	     341	assets	8
     298	     340	operating	8
     299	     339	spokesman	8
     300	     339	small	8
     301	     339	him	8
     302	     338	agency	8
     303	     337	british	9
     304	     335	too	9
     305	     335	san	9
     306	     335	based	9
     307	     334	case	9
     308	     334	real	9
     309	     333	news	9
     310	     333	value	9
     311	     332	september	9
     312	     331	same	9
     313	     330	oct.	9
     314	     329	until	9
     315	     328	contract	9
     316	     328	think	9
     317	     327	close	9
     318	     327	union	9
     319	     327	stake	9
     320	     327	home	9
     321	     327	research	9
     322	     327	street	9
     323	     324	services	9
     324	     323	going	9
     325	     321	today	9
     326	     320	little	9
     327	     319	ended	9
     328	     318	though	9
     329	     316	wall	9
     330	     316	move	9
     331	     315	agreement	9
     332	     314	dollar	9
     333	     313	help	9
     334	     312	second	9
     335	     310	put	9
     336	     309	service	9
     337	     306	former	9
     338	     305	power	9
     339	     304	maker	9
     340	     303	called	9
     341	     303	period	9
     342	     302	results	9
     343	     301	administration	9
     344	     301	agreed	9
     345	     301	total	9
     346	     300	four	9
     347	     300	third-quarter	9
     348	     300	here	9
     349	     298	without	9
     350	     296	long	9
     351	     296	control	9
     352	     295	credit	9
     353	     295	corporate	9
     354	     295	problems	9
     355	     295	economy	9
     356	     294	offering	9
     357	     292	want	9
     358	     292	country	9
     359	     291	production	9
     360	     289	loans	9
     361	     289	cost	9
     362	     289	buying	9
     363	     288	six	9
     364	     287	analyst	9
     365	     285	firms	9
     366	     284	annual	9
     367	     284	although	9
     368	     283	increased	10
     369	     283	whether	10
     370	     282	compared	10
     371	     282	likely	10
     372	     281	committee	10
     373	     281	point	10
     374	     281	recently	10
     375	     281	policy	10
     376	     281	notes	10
     377	     280	cut	10
     378	     279	see	10
     379	     278	west	10
     380	     275	large	10
     381	     273	monday	10
     382	     273	soviet	10
     383	     273	right	10
     384	     272	around	10
     385	     272	set	10
     386	     272	go	10
     387	     272	continue	10
     388	     272	half	10
     389	     271	political	10
     390	     270	life	10
     391	     269	further	10
     392	     269	losses	10
     393	     268	points	10
     394	     268	old	10
     395	     267	volume	10
     396	     266	yet	10
     397	     265	august	10
     398	     264	paper	10
     399	     264	selling	10
     400	     263	john	10
     401	     262	judge	10
     402	     262	plant	10
     403	     261	strong	10
     404	     261	must	10
     405	     260	expects	10
     406	     260	my	10
     407	     259	ual	10
     408	     259	nov.	10
     409	     258	london	10
     410	     257	result	10
     411	     256	announced	10
     412	     256	declined	10
     413	     256	largest	10
     414	     254	support	10
     415	     253	fiscal	10
     416	     253	held	10
     417	     252	wo	10
     418	     252	systems	10
     419	     251	francisco	10
     420	     250	takeover	10
     421	     250	weeks	10
     422	     250	times	10
     423	     249	making	10
     424	     249	priced	10
     425	     248	certain	10
     426	     248	earthquake	10
     427	     247	gain	10
     428	     247	composite	10
     429	     247	become	10
     430	     247	change	10
     431	     247	workers	10
     432	     246	come	10
     433	     246	problem	10
     434	     246	businesses	10
     435	     245	south	10
     436	     244	demand	10
     437	     243	industrial	10
     438	     243	record	10
     439	     243	give	10
     440	     241	nearly	11
     441	     240	white	11
     442	     240	series	11
     443	     240	inc	11
     444	     240	development	11
     445	     240	senior	11
     446	     240	association	11
     447	     239	dow	11
     448	     238	area	11
     449	     237	members	11
     450	     236	data	11
     451	     236	took	11
     452	     236	estimated	11
     453	     236	air	11
     454	     235	orders	11
     455	     235	official	11
     456	     234	employees	11
     457	     234	trust	11
     458	     233	estate	11
     459	     233	jones	11
     460	     230	decline	11
     461	     229	level	11
     462	     228	senate	11
     463	     228	line	11
     464	     228	show	11
     465	     227	latest	11
     466	     227	health	11
     467	     227	later	11
     468	     226	drop	11
     469	     226	junk	11
     470	     226	comment	11
     471	     226	acquisition	11
     472	     226	example	11
     473	     225	commission	11
     474	     225	tuesday	11
     475	     225	meeting	11
     476	     224	commercial	11
     477	     224	need	11
     478	     224	ford	11
     479	     224	know	11
     480	     224	holding	11
     481	     223	your	11
     482	     223	chicago	11
     483	     223	building	11
     484	     223	texas	11
     485	     222	ms.	11
     486	     222	despite	11
     487	     221	paid	11
     488	     221	addition	11
     489	     221	currently	11
     490	     221	proposal	11
     491	     220	others	11
     492	     220	executives	11
     493	     220	offered	11
     494	     220	possible	11
     495	     219	deal	11
     496	     219	once	11
     497	     219	proposed	11
     498	     219	rise	11
     499	     219	purchase	11
     500	     218	better	11
     501	     218	loan	11
     502	     217	technology	11
     503	     217	return	11
     504	     216	us	11
     505	     216	investor	11
     506	     215	nation	11
     507	     215	future	11
     508	     215	spending	11
     509	     214	drug	11
     510	     214	nine	11
     511	     213	washington	11
     512	     213	robert	11
     513	     213	changes	11
     514	     213	almost	11
     515	     212	damage	11
     516	     212	received	11
     517	     212	often	12
     518	     211	product	12
     519	     211	terms	12
     520	     211	east	12
     521	     210	named	12
     522	     210	october	12
     523	     209	expect	12
     524	     208	top	12
     525	     207	charge	12
     526	     207	customers	12
     527	     207	filed	12
     528	     206	order	12
     529	     206	decision	12
     530	     206	information	12
     531	     206	within	12
     532	     205	position	12
     533	     204	defense	12
     534	     204	force	12
     535	     204	include	12
     536	     204	rights	12
     537	     203	every	12
     538	     203	gas	12
     539	     203	division	12
     540	     202	america	12
     541	     201	amount	12
     542	     200	began	12
     543	     200	enough	12
     544	     199	came	12
     545	     198	trying	12
     546	     198	outstanding	12
     547	     198	europe	12
     548	     197	equipment	12
     549	     197	told	12
     550	     197	private	12
     551	     196	found	12
     552	     195	gains	12
     553	     195	industries	12
     554	     194	ltd.	12
     555	     194	again	12
     556	     193	dropped	12
     557	     192	makes	12
     558	     192	united	12
     559	     192	previous	12
     560	     192	programs	12
     561	     192	james	12
     562	     191	fed	12
     563	     191	ca	12
     564	     191	july	12
     565	     191	transaction	12
     566	     191	computers	12
     567	     190	budget	12
     568	     190	banking	12
     569	     190	european	12
     570	     189	co	12
     571	     189	following	12
     572	     189	finance	12
     573	     188	warner	12
     574	     188	provide	12
     575	     188	jaguar	12
     576	     188	never	12
     577	     188	've	12
     578	     188	local	12
     579	     187	lot	12
     580	     187	additional	12
     581	     187	consumer	12
     582	     187	mortgage	12
     583	     186	able	12
     584	     186	corp	12
     585	     186	keep	12
     586	     186	managers	12
     587	     185	shareholders	12
     588	     185	action	12
     589	     185	important	12
     590	     185	buy-out	12
     591	     184	great	12
     592	     183	claims	12
     593	     183	charges	12
     594	     183	university	12
     595	     183	got	12
     596	     183	instead	12
     597	     182	units	12
     598	     182	best	12
     599	     182	away	13
     600	     182	car	13
     601	     182	states	13
     602	     182	steel	13
     603	     181	tokyo	13
     604	     181	dollars	13
     605	     181	financing	13
     606	     180	things	13
     607	     180	construction	13
     608	     179	marketing	13
     609	     179	manager	13
     610	     179	continued	13
     611	     178	run	13
     612	     177	asked	13
     613	     177	bills	13
     614	     176	auto	13
     615	     176	low	13
     616	     175	family	13
     617	     175	inflation	13
     618	     175	fall	13
     619	     175	march	13
     620	     174	june	13
     621	     174	food	13
     622	     174	believe	13
     623	     174	equity	13
     624	     174	whose	13
     625	     173	advertising	13
     626	     173	sept.	13
     627	     173	above	13
     628	     172	below	13
     629	     172	personal	13
     630	     172	raise	13
     631	     171	getting	13
     632	     171	full	13
     633	     171	suit	13
     634	     171	posted	13
     635	     171	lost	13
     636	     171	account	13
     637	     170	head	13
     638	     170	soon	13
     639	     170	taken	13
     640	     170	los	13
     641	     170	china	13
     642	     169	rather	13
     643	     169	stores	13
     644	     168	via	13
     645	     168	contracts	13
     646	     168	risk	13
     647	     167	western	13
     648	     167	potential	13
     649	     167	security	13
     650	     167	included	13
     651	     166	legal	13
     652	     166	restructuring	13
     653	     166	options	13
     654	     166	figures	13
     655	     166	boston	13
     656	     166	special	13
     657	     165	led	13
     658	     165	gold	13
     659	     165	subsidiary	13
     660	     165	tv	13
     661	     165	mrs.	13
     662	     165	reports	13
     663	     164	using	13
     664	     164	face	13
     665	     164	noted	13
     666	     164	place	13
     667	     163	fact	13
     668	     163	dealers	13
     669	     162	open	13
     670	     162	meanwhile	13
     671	     162	working	13
     672	     161	countries	13
     673	     161	network	13
     674	     161	holders	13
     675	     161	d.	13
     676	     160	effort	13
     677	     160	find	13
     678	     159	cases	13
     679	     159	available	13
     680	     159	bought	13
     681	     159	statement	13
     682	     159	portfolio	13
     683	     159	approved	13
     684	     159	itself	13
     685	     159	probably	13
     686	     158	pacific	13
     687	     158	#	13
     688	     158	long-term	14
     689	     158	lawyers	14
     690	     158	effect	14
     691	     158	ibm	14
     692	     157	short	14
     693	     157	david	14
     694	     156	reached	14
     695	     156	ad	14
     696	     156	increases	14
     697	     156	left	14
     698	     155	labor	14
     699	     155	efforts	14
     700	     155	airlines	14
     701	     155	cars	14
     702	     154	remain	14
     703	     154	along	14
     704	     154	either	14
     705	     154	germany	14
     706	     154	domestic	14
     707	     154	dividend	14
     708	     153	similar	14
     709	     153	known	14
     710	     152	hard	14
     711	     152	talks	14
     712	     151	look	14
     713	     151	reduce	14
     714	     150	saying	14
     715	     150	chemical	14
     716	     150	having	14
     717	     150	previously	14
     718	     150	school	14
     719	     150	center	14
     720	     150	groups	14
     721	     150	calls	14
     722	     150	secretary	14
     723	     150	reserve	14
     724	     149	canada	14
     725	     149	party	14
     726	     149	clear	14
     727	     149	gained	14
     728	     149	approval	14
     729	     149	given	14
     730	     149	parent	14
     731	     149	payments	14
     732	     149	telephone	14
     733	     148	looking	14
     734	     148	eastern	14
     735	     148	individual	14
     736	     147	standard	14
     737	     147	north	14
     738	     147	profits	14
     739	     147	manufacturing	14
     740	     146	canadian	14
     741	     146	biggest	14
     742	     145	investments	14
     743	     145	acquired	14
     744	     145	helped	14
     745	     145	savings	14
     746	     145	slightly	14
     747	     144	directors	14
     748	     144	angeles	14
     749	     144	raised	14
     750	     144	strategy	14
     751	     143	marks	14
     752	     143	black	14
     753	     143	attorney	14
     754	     143	machines	14
     755	     142	why	14
     756	     142	act	14
     757	     142	institute	14
     758	     142	military	14
     759	     142	percentage	14
     760	     142	television	14
     761	     142	bay	14
     762	     142	coming	14
     763	     141	clients	14
     764	     141	medical	14
     765	     141	performance	14
     766	     141	airline	14
     767	     141	makers	14
     768	     140	britain	14
     769	     140	energy	14
     770	     140	heavy	14
     771	     140	german	14
     772	     140	different	14
     773	     140	team	14
     774	     139	interests	14
     775	     139	hit	14
     776	     139	growing	14
     777	     138	failed	14
     778	     138	particularly	14
     779	     138	lead	14
     780	     138	william	14
     781	     138	something	14
     782	     138	remains	14
     783	     138	estimates	15
     784	     138	communications	15
     785	     138	magazine	15
     786	     137	limited	15
     787	     137	levels	15
     788	     137	job	15
     789	     137	fees	15
     790	     137	went	15
     791	     137	completed	15
     792	     137	call	15
     793	     136	hong	15
     794	     136	process	15
     795	     136	year-earlier	15
     796	     136	joint	15
     797	     136	role	15
     798	     136	michael	15
     799	     136	includes	15
     800	     136	question	15
     801	     135	legislation	15
     802	     135	activity	15
     803	     135	view	15
     804	     135	project	15
     805	     135	lines	15
     806	     135	goods	15
     807	     135	district	15
     808	     134	merrill	15
     809	     134	free	15
     810	     134	columbia	15
     811	     134	property	15
     812	     134	leading	15
     813	     134	me	15
     814	     134	toward	15
     815	     133	seeking	15
     816	     133	venture	15
     817	     133	leaders	15
     818	     133	name	15
     819	     132	ever	15
     820	     132	deficit	15
     821	     132	currency	15
     822	     132	wants	15
     823	     132	reserves	15
     824	     132	institutions	15
     825	     132	rep.	15
     826	     131	concerns	15
     827	     131	independent	15
     828	     131	'm	15
     829	     131	huge	15
     830	     130	scheduled	15
     831	     130	s&p	15
     832	     130	lynch	15
     833	     130	involved	15
     834	     130	taking	15
     835	     130	owns	15
     836	     130	turn	15
     837	     129	transportation	15
     838	     129	really	15
     839	     129	outside	15
     840	     129	gm	15
     841	     129	kong	15
     842	     129	vote	15
     843	     129	build	15
     844	     129	buyers	15
     845	     129	doing	15
     846	     129	pressure	15
     847	     129	young	15
     848	     129	hold	15
     849	     128	basis	15
     850	     128	calif.	15
     851	     128	always	15
     852	     128	begin	15
     853	     128	producers	15
     854	     128	april	15
     855	     128	measure	15
     856	     127	especially	15
     857	     127	care	15
     858	     127	staff	15
     859	     127	brokerage	15
     860	     127	daily	15
     861	     127	leader	15
     862	     126	key	15
     863	     126	plants	15
     864	     126	related	15
     865	     126	means	15
     866	     125	acquire	15
     867	     125	adds	15
     868	     125	aid	15
     869	     125	themselves	15
     870	     125	disclosed	15
     871	     125	richard	15
     872	     125	competition	15
     873	     125	projects	15
     874	     124	campaign	15
     875	     124	impact	15
     876	     124	conference	15
     877	     124	central	15
     878	     124	try	15
     879	     124	areas	15
     880	     124	drexel	15
     881	     124	reason	15
     882	     124	range	15
     883	     123	poor	15
     884	     123	bad	16
     885	     123	started	16
     886	     123	j.	16
     887	     123	largely	16
     888	     123	hours	16
     889	     123	abortion	16
     890	     123	significant	16
     891	     123	estimate	16
     892	     123	holdings	16
     893	     122	issued	16
     894	     122	start	16
     895	     122	french	16
     896	     122	thing	16
     897	     122	allow	16
     898	     122	meet	16
     899	     122	reduced	16
     900	     122	test	16
     901	     122	seems	16
     902	     122	man	16
     903	     121	morgan	16
     904	     121	accounts	16
     905	     121	majority	16
     906	     121	rules	16
     907	     121	course	16
     908	     121	retail	16
     909	     120	press	16
     910	     120	fourth	16
     911	     120	seven	16
     912	     120	quickly	16
     913	     120	congressional	16
     914	     120	wednesday	16
     915	     120	needed	16
     916	     119	seen	16
     917	     119	partners	16
     918	     119	journal	16
     919	     119	settlement	16
     920	     119	longer	16
     921	     118	december	16
     922	     118	done	16
     923	     118	yields	16
     924	     118	community	16
     925	     118	generally	16
     926	     118	'll	16
     927	     118	traded	16
     928	     117	supply	16
     929	     117	volatility	16
     930	     117	manufacturers	16
     931	     117	dec.	16
     932	     117	consider	16
     933	     116	shearson	16
     934	     116	receive	16
     935	     116	women	16
     936	     116	electric	16
     937	     116	thursday	16
     938	     116	beginning	16
     939	     116	parts	16
     940	     116	study	16
     941	     115	situation	16
     942	     115	men	16
     943	     115	imports	16
     944	     115	simply	16
     945	     115	thought	16
     946	     115	kind	16
     947	     115	a.	16
     948	     115	form	16
     949	     114	prime	16
     950	     114	near	16
     951	     114	planned	16
     952	     114	eight	16
     953	     114	plc	16
     954	     114	note	16
     955	     114	brokers	16
     956	     114	convertible	16
     957	     114	taxes	16
     958	     114	turned	16
     959	     114	protection	16
     960	     113	boost	16
     961	     113	short-term	16
     962	     113	auction	16
     963	     113	filing	16
     964	     113	democratic	16
     965	     113	recession	16
     966	     113	subject	16
     967	     113	history	16
     968	     112	sen.	16
     969	     112	ahead	16
     970	     112	space	16
     971	     112	required	16
     972	     112	rally	16
     973	     112	stock-index	16
     974	     112	changed	16
     975	     111	produce	16
     976	     111	returns	16
     977	     111	worth	16
